Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2)
1.714511588E1,1.490728498E0,9.250951767E0,5.907281041E-1
1.715500302E1,1.799402595E0,9.303893089E0,5.261218548E-1
1.716489015E1,2.165803671E0,9.406784058E0,7.534400225E-1
1.717477729E1,2.438585281E0,9.421140671E0,4.615156651E-1
1.718466442E1,2.644667149E0,9.330213547E0,5.309075117E-1
1.719455156E1,2.651845694E0,9.255737305E0,5.596213937E-1
1.720443869E1,2.539083958E0,9.133703232E0,4.639084935E-1
1.721432588E1,2.596810818E0,9.026025772E0,5.907281041E-1
1.722421302E1,2.637488842E0,8.975776672E0,7.896314859E-1
1.723410015E1,2.649452925E0,8.970991135E0,1.026520967E0
1.724398729E1,2.414657116E0,9.102596283E0,8.350951076E-1
1.725387442E1,2.192124605E0,9.387641907E0,6.337988973E-1
1.726376156E1,2.139482498E0,9.665208817E0,5.715855360E-1
1.727364869E1,2.211267233E0,9.720243454E0,4.830510616E-1
1.728353583E1,2.390728951E0,9.586245537E0,6.768696904E-1
1.729342296E1,2.369193554E0,9.332606316E0,8.638089895E-1
1.730331010E1,2.156232357E0,9.152845383E0,9.403793216E-1
1.731319723E1,1.885544300E0,9.179166794E0,1.048056364E0
1.732308437E1,1.720439434E0,9.227023125E0,9.284151793E-1
1.733297150E1,1.785045743E0,9.188737869E0,9.427721500E-1
1.734285864E1,1.919043779E0,9.215059280E0,6.912266612E-1
1.735274578E1,1.950150490E0,9.212666512E0,5.859424472E-1
1.736263291E1,2.096411705E0,9.246166229E0,6.361917257E-1
1.737252005E1,2.275873423E0,9.334999084E0,8.590233326E-1
1.738240718E1,2.450549603E0,9.433105469E0,7.462615371E-1
1.739229432E1,2.472084999E0,9.626923561E0,6.864410043E-1
1.740218145E1,2.251945257E0,9.521639824E0,9.020941257E-1
1.741206864E1,1.914258122E0,9.370891571E0,1.000199914E0
1.742195578E1,1.926222205E0,9.315856934E0,1.115055323E0
1.743184291E1,2.675773859E0,9.457033157E0,2.581257522E-1
1.744173005E1,4.052245140E0,9.772886276E0,-8.312067389E-1
1.745161718E1,5.210969448E0,9.856933594E0,-1.683649778E0
1.746150432E1,5.359623432E0,9.406784058E0,-1.530509233E0
1.747139145E1,5.005186558E0,8.671588898E0,-1.257428288E0
1.748127859E1,4.263112545E0,8.049156189E0,-5.297111273E-1
1.749116572E1,3.503989697E0,8.116155624E0,1.764706671E-1
1.750105286E1,3.128316402E0,8.724530220E0,6.266204119E-1
1.751094000E1,3.590131283E0,9.373284340E0,7.319046259E-1
1.752082713E1,4.327718735E0,9.808777809E0,3.275175989E-1
1.753071426E1,5.196612358E0,1.027328491E1,3.131606579E-1
1.754060140E1,5.761617661E0,1.060857964E1,4.184448719E-1
1.755048854E1,5.823831081E0,1.033549786E1,8.638089895E-1
1.756037567E1,5.507978439E0,9.765707016E0,1.153340459E0
1.757026281E1,5.366802216E0,9.176774025E0,1.009771109E0
1.758015000E1,5.515157223E0,8.664410591E0,7.896314859E-1
1.759003713E1,5.699404240E0,8.516056061E0,4.806582630E-1
1.759992427E1,5.725725651E0,8.401200294E0,3.538386524E-1
1.760981140E1,5.847759247E0,8.389236450E0,4.136592150E-1
1.761969854E1,5.905187130E0,8.374878883E0,5.285146832E-1
1.762958567E1,5.586941719E0,8.214560509E0,8.111668825E-1
1.763947281E1,5.009972572E0,7.963014603E0,1.060020447E0
1.764935994E1,4.425824642E0,7.857730389E0,1.366600871E0
1.765924708E1,4.090530396E0,7.872087479E0,1.510170221E0
1.766913421E1,4.284647942E0,8.209774017E0,1.701596022E0
1.767902135E1,4.672285080E0,8.688339233E0,1.718345761E0
1.768890848E1,4.942973614E0,9.071489334E0,1.507777333E0
1.769879562E1,5.017150879E0,9.330213547E0,1.328016520E0
1.770868276E1,4.734498501E0,9.375677109E0,1.316052437E0
1.771856989E1,4.444967270E0,9.217452049E0,1.347458243E0
1.772845708E1,4.265505314E0,9.059525490E0,1.268195987E0
1.773834421E1,4.294219494E0,9.023633003E0,1.179661512E0
1.774823135E1,4.377968311E0,8.947062492E0,1.112662554E0
1.775811848E1,4.595715046E0,8.882456779E0,1.069591761E0
1.776800562E1,4.638785839E0,8.815457344E0,1.043270707E0
1.777789276E1,4.550251484E0,8.714659691E0,9.906286001E-1
1.778777989E1,4.526323318E0,8.563912392E0,7.414759398E-1
1.779766703E1,4.674678326E0,8.494520187E0,4.232304990E-1
1.780755416E1,4.823332310E0,8.374878883E0,2.318046987E-1
1.781744130E1,4.923830986E0,8.193024635E0,9.511470050E-2
1.782732843E1,5.081757069E0,8.006085396E0,1.310070455E-1
1.783721557E1,5.055436134E0,7.738089561E0,1.166501045E-1
1.784710270E1,4.907081127E0,7.414759159E0,3.586242795E-1
1.785698984E1,4.753641129E0,7.206583500E0,6.218347549E-1
1.786687703E1,4.767998219E0,7.019644260E0,6.577271223E-1
1.787676416E1,5.141577721E0,6.950252533E0,3.346960545E-1
1.788665130E1,5.603691578E0,6.947859764E0,2.075773627E-1
1.789653843E1,5.850152493E0,6.986145020E0,3.299104273E-1
1.790642557E1,5.603691578E0,7.197012424E0,1.501496136E-1
1.791631270E1,5.167898655E0,7.302296638E0,1.740778536E-1
1.792619984E1,4.830510616E0,7.436294556E0,3.275175989E-1
1.793608697E1,4.828117847E0,7.800302505E0,5.069792867E-1
1.794597411E1,4.998008251E0,8.250452042E0,5.644070506E-1
1.795586124E1,5.036293507E0,8.494520187E0,4.950151742E-1
1.796574838E1,4.887938499E0,8.513663292E0,5.955137610E-1
1.797563552E1,4.588536739E0,8.461020470E0,5.500500798E-1
1.798552265E1,4.073780537E0,8.374878883E0,5.261218548E-1
1.799540979E1,3.860819340E0,8.176275253E0,7.151548862E-1
1.800529697E1,4.083351612E0,8.312665939E0,8.183453679E-1
1.801518411E1,4.392324924E0,8.662017822E0,1.031306505E0
1.802507124E1,4.545465946E0,8.894420624E0,1.225125194E0
1.803495838E1,4.703392029E0,8.973383904E0,1.366600871E0
1.804484552E1,4.787439823E0,9.061918259E0,1.330409408E0
1.805473265E1,4.476073742E0,9.186345100E0,1.409671664E0
1.806461979E1,4.064209461E0,9.116953850E0,1.589133382E0
1.807450692E1,3.645166159E0,8.978169441E0,1.658525229E0
1.808439406E1,3.109174013E0,8.860920906E0,1.814058661E0
1.809428119E1,2.656631231E0,8.808279037E0,1.876272082E0
1.810416833E1,2.421835661E0,8.781958580E0,2.024926186E0
1.811405546E1,2.342872381E0,8.758029938E0,2.082353830E0
1.812394265E1,2.235195398E0,8.702695847E0,1.881057739E0
1.813382979E1,2.232802629E0,8.628518105E0,1.723131418E0
1.814371692E1,2.249552488E0,8.606983185E0,1.663310885E0
1.815360406E1,2.141875267E0,8.611768723E0,1.761416554E0
1.816349119E1,1.938186288E0,8.736495018E0,1.711167336E0
1.817337833E1,1.428515077E0,8.758029938E0,1.471885085E0
1.818326546E1,7.196413875E-1,8.724530220E0,1.438385487E0
1.819315260E1,-2.162513435E-1,8.623732567E0,1.682453394E0
1.820303973E1,-1.183549881E0,8.719446182E0,2.106282234E0
1.821292687E1,-1.564307809E0,8.868100166E0,2.422134638E0
1.822281400E1,-1.106979609E0,8.877671242E0,2.216351986E0
1.823270114E1,-4.319044948E-1,8.753244400E0,2.008176327E0
1.824258833E1,3.008974493E-1,8.568697929E0,1.943570137E0
1.825247546E1,6.622136831E-1,8.420342445E0,2.000998020E0
1.826236260E1,4.803591371E-1,8.281558990E0,2.139781713E0
1.827224973E1,1.211366430E-1,8.173882484E0,2.362314224E0
1.828213687E1,-1.803590059E-1,8.181060791E0,2.362314224E0
1.829202401E1,-5.084748268E-1,8.441878319E0,2.201995134E0
1.830191114E1,-9.323035479E-1,8.724530220E0,2.204387903E0
1.831179828E1,-1.411167145E0,8.911170959E0,2.146960020E0
1.832168541E1,-1.786840320E0,9.035597801E0,2.060818434E0
1.833157255E1,-2.016850471E0,9.028418541E0,1.996212244E0
1.834145968E1,-2.093420744E0,8.865707397E0,1.715952992E0
1.835134682E1,-1.875374794E0,8.633303642E0,1.608275890E0
1.836123400E1,-1.853839397E0,8.472985268E0,1.426421404E0
1.837112114E1,-1.923231244E0,8.549555779E0,1.601097465E0
1.838100828E1,-1.954637051E0,8.681160927E0,1.811665893E0
1.839089541E1,-1.932802439E0,8.736495018E0,1.979462504E0
1.840078255E1,-1.655235052E0,8.954241753E0,2.633002281E0
1.841066968E1,-1.715055585E0,9.332606316E0,3.083152056E0
1.842055682E1,-1.952244163E0,9.605388641E0,3.286541939E0
1.843044395E1,-1.794018745E0,9.823135376E0,3.420539856E0
1.844033109E1,-1.181157112E0,1.014885807E1,3.731905937E0
1.845021822E1,-9.059824944E-1,1.026371384E1,4.050151348E0
1.846010541E1,-1.549950838E0,9.684351921E0,4.529015064E0
1.846999255E1,-2.569891453E0,8.894420624E0,5.228018284E0
1.847987968E1,-3.426821232E0,8.468199730E0,5.362315655E0
1.848976682E1,-3.477070332E0,8.908778191E0,4.794917583E0
1.849965395E1,-2.347059965E0,1.014646530E1,4.023830414E0
1.850954109E1,-1.133300662E0,1.111615658E1,2.680858612E0
1.851942822E1,-3.960121572E-1,1.143200970E1,1.989033818E0
1.852931536E1,-2.569293380E-1,1.132911777E1,1.663310885E0
1.853920250E1,-7.932206988E-1,1.086461163E1,1.586740494E0
1.854908963E1,-1.844268084E0,1.024935627E1,2.072782516E0
1.855897676E1,-2.806781054E0,9.866504669E0,2.278565407E0
1.856886390E1,-3.244966507E0,9.811170578E0,2.146960020E0
1.857875109E1,-3.062813044E0,9.830313683E0,2.070389748E0
1.858863822E1,-2.387737989E0,9.643673897E0,1.653739572E0
1.859852536E1,-1.114158034E0,9.476176262E0,1.383350611E0
1.860841250E1,1.307079345E-1,9.435498238E0,1.079162955E0
1.861829963E1,8.177471161E-1,9.500103951E0,1.043270707E0
1.862818677E1,7.698906660E-1,9.710672379E0,1.345065475E0
1.863807390E1,4.456632212E-2,9.892826080E0,1.560419440E0
1.864796104E1,-5.132604837E-1,9.928718567E0,1.670489311E0
1.865784817E1,-6.927221417E-1,9.815957069E0,1.524527073E0
1.866773536E1,-5.491527915E-1,9.748957634E0,1.483849168E0
1.867762250E1,-1.875374764E-1,9.751350403E0,1.241874933E0
1.868750963E1,1.929213256E-1,9.725028992E0,5.931209326E-1
1.869739676E1,3.607180119E-1,9.703494072E0,9.990034252E-2
1.870728390E1,4.827519655E-1,9.677172661E0,5.922235921E-2
1.871717104E1,3.535395563E-1,9.413962364E0,2.246262282E-1
1.872705817E1,-2.721835673E-2,9.004490852E0,4.064807594E-1
1.873694531E1,-4.319044948E-1,8.676374435E0,4.591228366E-1
1.874683250E1,-5.922235847E-1,8.480163574E0,3.658027649E-1
1.875671963E1,-5.276173949E-1,8.410771370E0,5.021936297E-1
1.876660677E1,-3.385843933E-1,8.606983185E0,7.582256794E-1
1.877649390E1,1.824527234E-2,9.014061928E0,8.039883971E-1
1.878638104E1,2.814557552E-1,9.327820778E0,8.446664214E-1
1.879626817E1,4.013960063E-1,9.351749420E0,1.107876897E0
1.880615531E1,5.186443329E-1,9.140881538E0,1.455135226E0
1.881604244E1,6.693921089E-1,9.033205032E0,1.811665893E0
1.882592958E1,1.059721351E0,9.121739388E0,2.101496458E0
1.883581671E1,1.131505966E0,9.217452049E0,1.849951029E0
1.884570385E1,9.807581902E-1,9.138488770E0,1.708774447E0
1.885559104E1,9.424729943E-1,9.162417412E0,1.572383523E0
1.886547817E1,8.440681696E-1,9.325428009E0,1.388136268E0
1.887536531E1,7.531409264E-1,9.500103951E0,1.445564032E0
1.888525244E1,7.698906660E-1,9.691530228E0,1.376172066E0
1.889513958E1,8.225327730E-1,9.900004387E0,1.251446247E0
1.890502671E1,9.352945685E-1,9.998110771E0,1.261017561E0
1.891491385E1,1.169791222E0,1.001007462E1,1.241874933E0
1.892480098E1,1.377966762E0,9.935896873E0,9.140582681E-1
1.893468812E1,1.593619823E0,9.878469467E0,6.266204119E-1
1.894457531E1,1.761117458E0,9.772886276E0,4.639084935E-1
1.895446244E1,1.854437590E0,9.667601585E0,7.151548862E-1
1.896434958E1,1.993520379E0,9.626923561E0,6.960122585E-1
1.897423671E1,2.184946060E0,9.552745819E0,5.883352757E-1
1.898412385E1,2.311765671E0,9.344570160E0,7.944171429E-1
1.899401098E1,2.266302109E0,9.162417412E0,7.606185079E-1
1.900389812E1,2.096411705E0,9.054739952E0,7.486543655E-1
1.901378526E1,1.897508383E0,8.951848984E0,7.824530005E-1
1.902367239E1,1.799402595E0,8.868100166E0,9.379864931E-1
1.903355958E1,1.890329838E0,8.822636604E0,1.352243900E0
1.904344671E1,2.074876308E0,8.889635086E0,1.711167336E0
1.905333385E1,2.299801588E0,9.026025772E0,1.634596944E0
1.906322098E1,2.407478571E0,9.145667076E0,1.407278776E0
1.907310812E1,2.211267233E0,9.246166229E0,1.308874011E0
1.908299526E1,1.856830359E0,9.452247620E0,9.762716293E-1
1.909288239E1,1.579262972E0,9.483354568E0,6.816553473E-1
1.910276953E1,1.220040441E0,9.250951767E0,7.872386575E-1
1.911265666E1,1.014257669E0,9.112167358E0,8.901300430E-1
1.912254380E1,1.172183990E0,9.198308945E0,1.136590719E0
1.913243098E1,1.265504122E0,9.287142754E0,1.115055323E0
1.914231812E1,1.450050473E0,9.323035240E0,1.098305583E0
1.915220526E1,1.684547186E0,9.270093918E0,1.050449133E0
1.916209239E1,1.933400750E0,9.200701714E0,9.020941257E-1
1.917197953E1,2.244766712E0,9.169595718E0,7.725825906E-1
1.918186666E1,2.553740025E0,9.236594200E0,6.218347549E-1
1.919175380E1,2.812164783E0,9.311071396E0,4.232304990E-1
1.920164093E1,2.931805849E0,9.428318977E0,1.908276081E-1
1.921152812E1,2.783450842E0,9.646066666E0,1.333998591E-1
1.922141526E1,2.522334099E0,9.736993790E0,1.884347796E-1
1.923130239E1,2.218445778E0,9.562317848E0,2.270190418E-1
1.924118953E1,2.117947102E0,9.303893089E0,3.131606579E-1
1.925107666E1,2.161017895E0,9.100203514E0,2.772683203E-1
1.926096380E1,2.311765671E0,8.997312546E0,1.836491376E-1
1.927085093E1,2.589632273E0,9.057132721E0,1.310070455E-1
1.928073807E1,2.730808735E0,9.095417976E0,5.204389244E-2
1.929062520E1,2.836092949E0,8.999705315E0,1.477568001E-1
1.930051239E1,2.757129908E0,8.875278473E0,1.214357466E-1
1.931039953E1,2.790629387E0,8.825029373E0,1.812563092E-1
1.932028666E1,2.919841766E0,8.848957062E0,3.945166469E-1
1.933017380E1,3.221636534E0,8.942276955E0,2.605185509E-1
1.934006093E1,3.547060490E0,8.961420059E0,2.051845491E-1
1.934994807E1,3.867997885E0,9.069096565E0,2.572284266E-2
1.935983520E1,3.956532240E0,9.191130638E0,-2.063809484E-1
1.936972239E1,4.023531437E0,9.315856934E0,-4.603192508E-1
1.937960953E1,4.337290287E0,9.672387123E0,-1.030110121E0
1.938949666E1,4.763212681E0,9.983753204E0,-1.188036442E0
1.939938380E1,5.065007210E0,1.000528908E1,-1.013360381E0
1.940927093E1,5.067399979E0,9.705886841E0,-1.183250785E0
1.941915807E1,4.830510616E0,9.267701149E0,-1.025324464E0
1.942904520E1,4.368396759E0,8.896813393E0,-5.153541565E-1
1.943893234E1,3.927818298E0,8.767601013E0,3.442673683E-1
1.944881953E1,3.700500250E0,8.805886269E0,6.385845542E-1
1.945870666E1,3.980460405E0,9.155238152E0,4.495515525E-1
1.946859380E1,4.516751766E0,9.550353050E0,7.944171429E-1
1.947848093E1,4.856831551E0,9.748957634E0,1.174875975E0
1.948836807E1,4.691427708E0,9.864111900E0,1.445564032E0
1.949825520E1,4.193421841E0,9.844969749E0,1.974676847E0
1.950814234E1,3.722035646E0,9.768099785E0,2.482254505E0
1.951802953E1,3.527917862E0,9.760921478E0,2.585145712E0
1.952791666E1,3.690928936E0,9.686744690E0,2.376671076E0
1.953780380E1,4.234398842E0,9.686744690E0,2.142174482E0
1.954769093E1,4.729712963E0,9.770493507E0,1.799701691E0
1.955757807E1,4.911866665E0,9.796813965E0,1.172483087E0
1.956746520E1,5.026721954E0,9.729815483E0,6.577271223E-1
1.957735234E1,5.105685234E0,9.593423843E0,1.477568001E-1
1.958723947E1,5.045864582E0,9.337391853E0,-5.177469850E-1
1.959712666E1,5.093721390E0,9.059525490E0,-8.838488460E-1
1.960701380E1,5.151148796E0,8.825029373E0,-1.266999602E0
1.961690093E1,5.311468124E0,8.578269005E0,-1.319641709E0
1.962678807E1,5.383552074E0,8.317451477E0,-1.302891970E0
1.963667520E1,5.215754986E0,7.970192909E0,-1.135394335E0
1.964656234E1,5.091328144E0,7.699804306E0,-6.661019921E-1
1.965644947E1,4.820939541E0,7.630412102E0,-7.163512707E-1
1.966633666E1,4.705784798E0,7.709375381E0,-4.603192508E-1
1.967622380E1,4.543072701E0,7.721339703E0,-2.446661144E-1
1.968611093E1,4.351646900E0,7.692625523E0,-2.709871531E-1
1.969599807E1,4.322933197E0,7.762017727E0,-2.063809484E-1
1.970588520E1,4.260719776E0,7.881658554E0,-2.638086975E-1
1.971577234E1,4.354039669E0,8.128119469E0,-2.398804724E-1
1.972565947E1,4.514358997E0,8.233702660E0,-2.452643216E-2
1.973554666E1,4.736891747E0,8.202595711E0,1.836491376E-1
1.974543380E1,4.823332310E0,7.922336578E0,5.404788256E-1
1.975532093E1,4.931009293E0,7.493722439E0,8.446664214E-1
1.976520807E1,5.005186558E0,7.122834682E0,1.091127157E0
1.977509520E1,5.057828903E0,6.902396202E0,1.299302697E0
1.978498234E1,5.194219589E0,6.828218460E0,1.296909928E0
1.979486947E1,5.429015636E0,6.962216377E0,1.076770186E0
1.980475666E1,5.620441437E0,7.266404152E0,9.379864931E-1
1.981464380E1,5.598906040E0,7.551149845E0,9.355936646E-1
1.982453093E1,5.582156181E0,7.958229065E0,8.590233326E-1
1.983441807E1,5.443372250E0,8.286344528E0,9.116654396E-1
1.984430520E1,5.002793789E0,8.394021988E0,8.733802438E-1
1.985419234E1,4.416253090E0,8.434700012E0,8.590233326E-1
1.986407947E1,3.918246984E0,8.532805443E0,8.015955687E-1
1.987396666E1,3.690928936E0,8.688339233E0,6.888338327E-1
1.988385380E1,3.532703638E0,8.772386551E0,7.438687682E-1
1.989374093E1,3.702893019E0,8.915956497E0,9.738788009E-1
1.990362807E1,3.994817495E0,9.073882103E0,9.762716293E-1
1.991351520E1,4.150351048E0,9.054739952E0,1.004985452E0
1.992340234E1,4.133601189E0,8.939884186E0,9.643075466E-1
1.993328947E1,4.083351612E0,8.786744118E0,8.518448472E-1
1.994317666E1,3.985246181E0,8.635697365E0,6.218347549E-1
1.995306380E1,3.949353695E0,8.654839516E0,4.854438901E-1
1.996295093E1,3.779463291E0,9.006883621E0,5.667998791E-1
1.997283807E1,3.231207848E0,9.423533440E0,5.333003402E-1
1.998272520E1,2.455335140E0,9.612566948E0,6.625127792E-1
1.999261234E1,2.048555374E0,9.665208817E0,1.040877819E0
2.000249953E1,2.029412746E0,9.571888924E0,1.095912814E0
2.001238666E1,2.407478571E0,9.284749985E0,7.462615371E-1
2.002227380E1,3.135494947E0,9.066703796E0,3.275175989E-1
2.003216093E1,3.293421268E0,8.889635086E0,3.083750308E-1
2.004204807E1,2.938984394E0,8.827422142E0,5.548357368E-1
2.005193520E1,2.189731836E0,8.844171524E0,9.236295223E-1
2.006182239E1,1.265504122E0,8.925527573E0,1.562812328E0
2.007170953E1,6.430711150E-1,8.975776672E0,1.900499344E0
2.008159666E1,2.599203587E-1,9.059525490E0,1.770987868E0
2.009148380E1,1.642074585E-1,9.219844818E0,1.962712765E0
2.010137093E1,5.653043464E-2,9.088239670E0,1.830808401E0
2.011125807E1,1.522433460E-1,8.825029373E0,9.667003751E-1
2.012114526E1,2.862414122E-1,8.669196129E0,1.299302697E0
2.013103239E1,3.415754437E-1,8.685946465E0,1.376172066E0
2.014091953E1,4.372883439E-1,8.832207680E0,1.177268744E0
2.015080666E1,3.702892959E-1,8.997312546E0,1.562812328E0
2.016069380E1,1.824527234E-2,8.839385986E0,2.106282234E0
2.017058093E1,-2.258226424E-1,8.504091263E0,2.426920414E0
2.018046812E1,-4.486542344E-1,8.281558990E0,2.422134638E0
2.019035526E1,-5.563312769E-1,8.243273735E0,2.472683191E0
2.020024239E1,-4.654040039E-1,8.260024071E0,2.676073074E0
2.021012953E1,-2.835494876E-1,8.480163574E0,2.711965322E0
2.022001666E1,-3.649054468E-1,8.714659691E0,2.491825581E0
2.022990380E1,-5.084748268E-1,8.815457344E0,2.371885538E0
2.023979098E1,-6.687939167E-1,8.786744118E0,2.292922258E0
2.024967812E1,-8.916255236E-1,8.705088615E0,2.391027927E0
2.025956526E1,-1.154836059E0,8.688339233E0,2.393420935E0
2.026945239E1,-1.305583835E0,8.616554260E0,2.460419893E0
2.027933953E1,-1.173978567E0,8.535198212E0,2.352742910E0
2.028922666E1,-7.094719410E-1,8.463413239E0,2.044068813E0
2.029911380E1,7.328019291E-2,8.456234932E0,1.596311808E0
2.030900098E1,5.497509837E-1,8.422736168E0,1.720738530E0
2.031888812E1,4.995017350E-1,8.475378036E0,2.283350945E0
2.032877526E1,1.642074585E-1,8.772386551E0,3.181257725E0
2.033866239E1,-2.721835673E-2,9.217452049E0,3.296113253E0
2.034854953E1,-1.731805354E-1,9.986145973E0,3.279363394E0
2.035843666E1,-9.993025661E-1,1.084068298E1,4.387838364E0
2.036832385E1,-2.653640270E0,1.067079258E1,5.769095421E0
2.037821098E1,-4.219443798E0,9.457033157E0,6.348457813E0
2.038809812E1,-4.796412945E0,8.666803360E0,5.079663277E0
2.039798526E1,-3.881756544E0,9.121739388E0,3.748655796E0
2.040787239E1,-1.851446509E0,1.027567768E1,2.343171597E0
2.041775953E1,-7.268198580E-2,1.142004490E1,1.308874011E0
2.042764671E1,3.942175210E-1,1.204008579E1,8.159525394E-1
2.043753385E1,-1.851446480E-1,1.194915771E1,8.470591903E-1
2.044742098E1,-1.073480010E0,1.140090275E1,1.167697430E0
2.045730812E1,-1.715055585E0,1.080957603E1,1.186840057E0
2.046719526E1,-1.832303882E0,1.022303581E1,1.086341500E0
2.047708244E1,-1.447059512E0,9.796813965E0,7.872386575E-1
2.048696958E1,-7.836494446E-1,9.550353050E0,5.811567903E-1
2.049685671E1,-2.883351147E-1,9.512067795E0,5.237290859E-1
2.050674385E1,-6.550352275E-2,9.404391289E0,6.146563292E-1
2.051663098E1,1.283151209E-1,9.287142754E0,6.098706722E-1
2.052651812E1,1.594218016E-1,9.296713829E0,1.000199914E0
2.053640531E1,-3.200400248E-2,9.346963882E0,1.412064433E0
2.054629244E1,-4.199403822E-1,9.255737305E0,1.761416554E0
2.055617958E1,-7.070791125E-1,8.990134239E0,1.926820397E0
2.056606671E1,-7.405785918E-1,8.774779320E0,2.163709879E0
2.057595385E1,-5.491527915E-1,8.717052460E0,2.060818434E0
2.058584104E1,-1.301097274E-1,8.880064011E0,1.900499344E0
2.059572817E1,1.139581800E-1,9.210273743E0,1.794916034E0
2.060561531E1,2.838485837E-1,9.524032593E0,1.428814173E0
2.061550244E1,3.415754437E-1,9.720243454E0,7.800601721E-1
2.062538958E1,3.439682424E-1,9.763314247E0,4.758726060E-1
2.063527671E1,3.583251834E-1,9.741779327E0,-1.734796353E-2
2.064516385E1,5.114658475E-1,9.715457916E0,-3.741776347E-1
