"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.579968192E1,3.426499605E0,1.575496674E0,-2.422411919E0
3.580956911E1,2.297540665E0,7.365283966E-1,-1.999930859E0
3.581945630E1,6.687273979E-1,1.464643478E-1,-1.753212214E0
3.582934348E1,-4.249341488E-1,-3.051776886E-1,-9.065825939E-1
3.583923067E1,-1.156521559E0,-7.781839371E-1,-1.284897327E-2
3.584911781E1,-1.561387062E0,-1.088759422E0,7.000880241E-1
3.585900500E1,-1.137573242E0,-1.050724030E0,1.159043074E0
3.586889218E1,-1.801762581E-1,-9.580869675E-1,4.951922894E-1
3.587877937E1,1.231846213E0,-7.140827179E-1,4.358403683E-1
3.588866650E1,1.824705839E0,-4.266195297E-1,-3.006917238E-1
3.589855369E1,1.257113934E0,-1.015853882E-2,-1.228879690E-1
3.590844088E1,2.440879345E-1,4.598360062E-1,-7.364451885E-2
3.591832807E1,-5.027186871E-1,6.986484528E-1,-1.835626364E-2
3.592821526E1,-1.009909749E0,7.217473984E-1,-5.267919898E-1
3.593810244E1,-1.256315827E0,5.228910446E-1,-8.628565669E-1
3.594798958E1,-1.265746236E0,1.478614807E-1,-6.792489886E-1
3.595787676E1,-1.164596081E0,-2.384777069E-1,-3.044133186E-1
3.596776395E1,-1.041795492E0,-4.382982254E-1,-3.431047499E-1
3.597765114E1,-7.509062886E-1,-1.799001694E-1,-6.662279963E-1
3.598753833E1,1.852043867E-1,1.633758545E-1,-1.479213715E0
3.599742546E1,1.003474951E0,4.192094803E-1,-1.784902453E0
3.600731265E1,1.145612955E0,3.768548965E-1,-1.218765259E0
3.601719984E1,6.481704116E-1,-6.888389587E-3,-5.424414277E-1
3.602708703E1,1.610893011E-1,-5.885648727E-1,1.452244520E-1
3.603697421E1,1.158280671E-1,-1.126569748E0,5.023754239E-1
3.604686135E1,4.583385289E-1,-1.467884064E0,4.952726662E-1
3.605674854E1,9.617771506E-1,-1.526594162E0,4.755778611E-1
3.606663572E1,1.420569539E0,-1.259922028E0,3.725429773E-1
3.607652291E1,1.618797898E0,-7.256193161E-1,1.686815619E-1
3.608641010E1,1.390903831E0,-3.373527527E-1,1.676899791E-1
3.609629723E1,1.055574179E0,-1.232967377E-1,2.275161296E-1
3.610618442E1,5.555179119E-1,-1.840305328E-2,7.380785048E-2
3.611607161E1,2.111686319E-1,-1.992797852E-2,1.870087534E-1
3.612595880E1,-1.142381430E-1,-1.920089722E-1,3.365665674E-1
3.613584598E1,-3.483861983E-1,-3.717479706E-1,4.653563797E-1
3.614573317E1,-5.323203802E-1,-3.847885132E-1,2.546249032E-1
3.615562031E1,-4.355666637E-1,-2.723865509E-1,1.157036349E-1
3.616550750E1,-2.253770232E-1,-2.286682129E-1,3.720806837E-1
3.617539468E1,-6.843805313E-4,-2.991924286E-1,5.183973312E-1
3.618528187E1,2.540238500E-1,-3.574581146E-1,4.866436124E-1
3.619516906E1,5.810196996E-1,-3.272514343E-1,6.319364905E-1
3.620505619E1,7.022500038E-1,-2.038555145E-1,6.703608036E-1
3.621494338E1,8.631703854E-1,-8.512783051E-2,6.855263710E-1
3.622483057E1,9.655606747E-1,2.962112427E-3,5.334237814E-1
3.623471776E1,1.108457208E0,4.638290405E-2,3.034581244E-1
3.624460494E1,1.130341887E0,3.120231628E-2,2.596555650E-1
3.625449213E1,8.771480322E-1,-7.557106018E-2,1.912619025E-1
3.626437926E1,3.632998466E-1,-8.012390137E-2,2.988822758E-2
3.627426645E1,-1.303986311E-1,-9.016704559E-2,1.772555262E-1
3.628415364E1,-4.103382826E-1,-7.496643066E-2,4.594424069E-1
3.629404083E1,-4.839990139E-1,-2.070617676E-2,4.936797619E-1
3.630392802E1,-6.573389769E-1,-6.604290009E-2,7.298196554E-1
3.631381515E1,-6.127038002E-1,-1.390943527E-1,1.041577935E0
3.632370234E1,-4.581007957E-1,-1.991491318E-1,1.545207739E0
3.633358953E1,-3.313912153E-1,-5.284404755E-2,1.538207293E0
3.634347671E1,-1.324851513E-1,3.489904404E-1,1.164196730E0
3.635336390E1,3.471338749E-1,9.258852005E-1,7.494639158E-1
3.636325109E1,7.189388275E-1,1.103586197E0,2.627023458E-1
3.637313822E1,7.776753902E-1,7.068223953E-1,-6.550167501E-2
3.638302541E1,6.554417610E-1,2.756290436E-1,-2.666491270E-1
3.639291260E1,4.563117027E-1,-7.234573364E-3,-3.093366921E-1
3.640279979E1,3.077585697E-1,-1.295986176E-1,-1.746904254E-1
3.641268697E1,-1.145052910E-2,-2.200508118E-2,1.829543114E-1
3.642257416E1,-5.782165527E-1,2.055587769E-1,4.699659050E-1
3.643246130E1,-9.696335793E-1,4.758481979E-1,8.840534687E-1
3.644234848E1,-1.151441216E0,7.150535583E-1,1.136167049E0
3.645223567E1,-9.999554157E-1,1.234870911E0,3.737878799E-1
3.646212286E1,-2.546820641E-1,1.985279083E0,-2.800348997E-1
3.647201005E1,5.529065132E-1,2.354980469E0,-4.568876922E-1
3.648189723E1,8.757894039E-1,2.118942261E0,-3.178674281E-1
3.649178442E1,9.178521633E-1,1.902047157E0,-6.422887444E-1
3.650167156E1,5.807406902E-1,1.898847580E0,-1.107860684E0
3.651155874E1,-6.057786942E-2,1.802753448E0,-8.161855936E-1
3.652144593E1,-9.325206280E-1,1.520459175E0,-1.224060655E-1
3.653133312E1,-1.440000892E0,1.205009460E0,4.697102904E-1
3.654122031E1,-1.245056868E0,9.884510040E-1,7.399852872E-1
3.655110750E1,-6.035671234E-1,9.805746078E-1,4.736407399E-1
3.656099463E1,2.279834747E-1,1.349871635E0,3.006851673E-2
3.657088182E1,1.002280712E0,1.682199478E0,-4.674324989E-1
3.658076900E1,1.775284529E0,1.773709297E0,-8.219034672E-1
3.659065619E1,2.371887684E0,1.767675400E0,-1.131162167E0
3.660054338E1,2.162892342E0,1.311383247E0,-1.721515417E0
3.661043057E1,1.722147465E0,6.756505966E-1,-1.480319023E0
3.662031776E1,1.171705723E0,1.094102859E-1,-1.200455189E0
3.663020494E1,3.774309158E-1,-5.695991516E-1,-1.120159388E0
3.664009208E1,-1.033027172E-1,-1.151245117E0,-7.430198193E-1
3.664997926E1,-1.888709068E-1,-1.324009895E0,-4.251449704E-1
3.665986645E1,4.014728069E-1,-8.406057358E-1,-3.743711710E-1
3.666975364E1,-3.144819736E-1,-1.897120476E0,5.711562037E-1
3.667964083E1,-7.125616074E-1,-2.295417309E0,6.122713089E-1
3.668952802E1,-8.606584072E-1,-2.241347313E0,1.168048620E0
3.669941520E1,-4.480595589E-1,-1.681696892E0,1.839258790E0
3.670930234E1,2.287635803E-1,-8.700723648E-1,2.245022535E0
3.671918953E1,7.557394505E-1,-4.168415070E-2,2.055066586E0
3.672907671E1,9.848935604E-1,5.238161087E-1,2.112842321E0
3.673896390E1,5.174143314E-1,3.596601486E-1,2.337415218E0
3.674885109E1,-1.618580818E-1,-2.745590210E-1,2.746788740E0
3.675873828E1,-3.837842941E-1,-7.681608200E-1,2.757524490E0
3.676862546E1,-9.882903099E-2,-8.686590195E-1,2.584740877E0
3.677851265E1,3.136088848E-1,-6.177482605E-1,2.244517326E0
3.678839979E1,5.951981544E-1,-3.987951279E-1,1.690820694E0
3.679828697E1,6.915783882E-1,-3.642416000E-1,1.142750025E0
3.680817416E1,5.122451782E-1,-3.688449860E-1,8.012156487E-1
3.681806135E1,9.708976746E-2,-3.291749954E-1,5.642555952E-1
3.682794854E1,-2.124762535E-1,-2.863321304E-1,3.731155396E-1
3.683783572E1,-5.207672119E-1,-3.477630615E-1,2.429758906E-1
3.684772291E1,-7.606317997E-1,-3.240308762E-1,1.036706567E-2
3.685761010E1,-9.468531609E-1,-2.621593475E-1,-1.418834329E-1
3.686749729E1,-1.085508704E0,-1.441001892E-1,-1.644078195E-1
3.687738442E1,-1.055369973E0,1.031208038E-2,-2.747622132E-1
3.688727161E1,-8.892866373E-1,3.559017181E-2,-5.888861418E-1
3.689715880E1,-6.978417635E-1,-1.932287216E-1,-8.306165934E-1
3.690704598E1,-4.801969528E-1,-5.409774780E-1,-9.399919510E-1
3.691693317E1,8.451008797E-2,-7.946853638E-1,-9.982463717E-1
3.692682036E1,5.000240803E-1,-1.114441872E0,-1.165171742E0
3.693670755E1,7.107210159E-1,-1.347035408E0,-1.274978161E0
3.694659473E1,7.027894258E-1,-1.473112106E0,-1.394167542E0
3.695648192E1,7.748161554E-1,-1.280162811E0,-1.164627790E0
3.696636911E1,9.142435789E-1,-7.636585236E-1,-9.096308947E-1
3.697625630E1,6.541706920E-1,-5.013122559E-1,-8.153364658E-1
3.698614348E1,5.161490440E-1,-5.132360458E-1,-3.583928943E-1
3.699603062E1,6.300359964E-1,-5.639104843E-1,-1.221446991E-1
3.700591781E1,8.331494331E-1,-5.256700516E-1,-7.504284382E-2
3.701580500E1,1.068031549E0,-3.762950897E-1,2.648437023E-1
3.702569218E1,1.588347197E0,-1.937599182E-1,2.882181406E-1
3.703557937E1,1.801551342E0,-1.828012466E-1,2.148880959E-1
3.704546656E1,1.506778240E0,-3.555355072E-1,2.414660454E-1
3.705535375E1,1.151883602E0,-5.195388794E-1,2.318783998E-1
3.706524093E1,9.879214168E-1,-5.592422485E-1,6.677138805E-2
3.707512812E1,8.701808453E-1,-5.764255524E-1,-8.866178989E-2
3.708501531E1,6.928930283E-1,-6.468095779E-1,-1.833760738E-2
3.709490250E1,4.540699720E-1,-6.310167313E-1,2.818402052E-1
3.710478968E1,6.132640839E-1,-4.051456451E-1,2.004884481E-1
3.711467682E1,7.043244839E-1,-1.823701859E-1,1.587826014E-1
3.712456400E1,9.058580399E-1,-5.642986298E-2,3.618425131E-1
3.713445119E1,1.240212321E0,-6.086826324E-2,3.199846745E-1
3.714433838E1,1.851814508E0,-1.307458878E-1,7.608485222E-2
3.715422557E1,2.436499357E0,-6.586742401E-2,2.064255476E-1
3.716411276E1,2.594724178E0,-6.378650665E-2,1.471077204E-1
3.717399994E1,2.300323486E0,-3.324041367E-1,1.331185102E-1
3.718388713E1,1.622133255E0,-6.380805969E-1,1.726109982E-1
3.719377432E1,1.118060350E0,-7.440094948E-1,2.588033676E-1
3.720366150E1,9.329929352E-1,-6.198492050E-1,2.990162373E-1
3.721354869E1,8.802957535E-1,-3.133859634E-1,2.958498001E-1
3.722343588E1,8.365833759E-1,-1.140489578E-1,2.637259960E-1
3.723332307E1,6.448163986E-1,2.065944672E-2,-7.425642014E-2
3.724321026E1,6.423876286E-1,9.282970428E-2,2.913689613E-2
3.725309744E1,8.759293556E-1,3.620338440E-2,1.513223648E-1
3.726298463E1,1.329018116E0,1.300716400E-2,9.306049347E-2
3.727287182E1,2.088388920E0,6.887245178E-2,-6.002652645E-2
3.728275895E1,2.712617159E0,-1.102457047E-1,-4.203032255E-1
3.729264614E1,2.999114037E0,-4.111137390E-1,-3.454573154E-1
3.730253333E1,2.924166918E0,-5.969362259E-1,3.377890587E-1
3.731242052E1,2.252267122E0,1.712894440E-1,9.029264450E-1
3.732230770E1,6.560926437E-1,2.524354935E0,9.355046749E-1
3.733219489E1,-2.274610996E-1,3.278287888E0,2.540474176E0
3.734208208E1,-2.126801729E0,1.179830551E0,5.255875587E0
3.735196926E1,-6.349419594E0,-1.410718918E0,5.625577927E0
3.736185645E1,-8.082736969E0,-2.054585457E0,4.049638748E0
3.737174364E1,-6.133217812E0,-7.366704941E-1,2.541043520E0
3.738163083E1,-2.998494387E0,6.006736755E-1,7.901513577E-1
3.739151802E1,-1.021273375E0,1.209774017E0,3.021007776E-1
3.740140520E1,-5.314633846E-1,1.686395645E0,2.998566628E-1
3.741129239E1,-7.045598030E-1,1.977636337E0,3.384131193E-1
3.742117958E1,-1.192140818E0,2.394632339E0,2.358468771E-1
3.743106677E1,-1.096802235E0,2.604578972E0,-2.528300285E-1
3.744095395E1,-1.298828125E-1,2.287329674E0,-9.691209197E-1
3.745084114E1,1.162311077E0,1.607352257E0,-1.039281607E0
3.746072833E1,1.907156467E0,1.022715569E0,-1.379576683E0
3.747061552E1,2.195628405E0,4.064960480E-1,-1.301393747E0
3.748050270E1,2.084855080E0,-1.798458099E-1,-1.162038803E0
3.749038989E1,1.895098448E0,-5.626449585E-1,-7.983843088E-1
3.750027708E1,1.479303360E0,-8.002738953E-1,-4.096744657E-1
3.751016426E1,9.195725918E-1,-9.818248749E-1,-7.210135460E-2
3.752005145E1,4.504961967E-1,-1.076160431E0,1.462950706E-1
3.752993864E1,4.852997065E-1,-1.003332138E0,4.461084604E-1
3.753982583E1,8.350546360E-1,-7.168045044E-1,2.345638275E-1
3.754971302E1,9.977519512E-1,-4.743318558E-1,1.558721066E-3
3.755960020E1,8.737463951E-1,-3.211479187E-1,-2.609390020E-1
3.756948739E1,5.884909630E-1,-2.307519913E-1,-2.115216851E-1
3.757937458E1,6.821930408E-2,-1.242103577E-1,-4.344558716E-2
3.758926176E1,-6.185709238E-1,-1.690635681E-1,-1.303946972E-2
3.759914895E1,-1.035105824E0,-2.412691116E-1,1.222482920E-1
3.760903614E1,-1.005220890E0,2.446937561E-2,1.253628731E-2
3.761892333E1,-8.462058306E-1,4.266071320E-1,-1.537030339E-1
3.762881052E1,-5.524978638E-1,5.921688080E-1,-2.054634094E-1
3.763869770E1,-3.222827911E-1,3.377914429E-1,-2.643511891E-1
3.764858489E1,1.414656639E-2,-9.173965454E-2,-4.077001214E-1
3.765847208E1,5.573363304E-1,-3.469810486E-1,-6.442779303E-1
3.766835926E1,9.001523852E-1,-4.116096497E-1,-6.068121195E-1
3.767824645E1,7.524143457E-1,-4.296274185E-1,-5.771735907E-1
3.768813364E1,3.463285863E-1,-4.562883377E-1,-5.794459581E-1
3.769802083E1,4.930269718E-2,-5.154132843E-1,-5.540736318E-1
3.770790802E1,-1.115384400E-1,-5.637388229E-1,-5.060958862E-1
3.771779520E1,-1.243916452E-1,-4.745225906E-1,-5.144791603E-1
3.772768239E1,7.611307502E-2,-2.145833969E-1,-6.527818441E-1
3.773756958E1,2.753524184E-1,-7.349014282E-2,-6.966090798E-1
3.774745676E1,2.790482342E-1,-4.169273376E-2,-4.939031899E-1
3.775734395E1,1.114769652E-2,-3.791046143E-2,-1.006793976E-1
3.776723114E1,-2.593177259E-1,-1.671800613E-1,1.839246750E-1
3.777711833E1,-5.396125317E-1,-3.455524445E-1,4.246057868E-1
3.778700552E1,-6.715451479E-1,-3.938274384E-1,6.306499243E-1
3.779689270E1,-7.724540234E-1,-3.147945404E-1,6.771219373E-1
3.780677989E1,-5.964857340E-1,-1.757497787E-1,5.639843345E-1
3.781666708E1,-4.472310841E-1,-8.205413818E-2,3.343530297E-1
3.782655427E1,-4.030854404E-1,-1.029500961E-1,7.127374411E-2
3.783644150E1,-3.189074695E-1,-9.004116058E-2,-1.247801185E-1
3.784632869E1,-3.011899889E-1,-3.384494781E-2,-1.247643232E-1
3.785621588E1,-4.672790766E-1,6.076240540E-2,-2.975170612E-1
3.786610307E1,-5.517200828E-1,1.220035553E-1,-4.039902985E-1
3.787599026E1,-5.385218859E-1,1.403093338E-1,-4.927794933E-1
3.788587744E1,-7.983341813E-1,1.494340897E-1,-7.716370821E-1
3.789576463E1,-9.046794176E-1,-8.010864258E-4,-6.301722527E-1
3.790565182E1,-1.045330763E0,-3.791513443E-1,-1.804886758E-1
3.791553900E1,-9.858534932E-1,-5.718355179E-1,4.351752996E-2
3.792542619E1,-9.228837490E-1,-7.225532532E-1,1.248494983E-1
3.793531338E1,-8.462088108E-1,-8.768663406E-1,2.688045204E-1
3.794520057E1,-8.547736406E-1,-7.577152252E-1,2.810370028E-1
3.795508776E1,-7.012674212E-1,-5.998792648E-1,8.379650116E-2
3.796497494E1,-3.376809359E-1,-4.135513306E-1,1.666563749E-2
3.797486213E1,6.189669371E-1,-5.339117050E-1,6.866755486E-1
3.798474932E1,1.681610346E-1,-2.691850662E-1,-6.341825128E-1
3.799463650E1,5.038204193E-1,2.558374405E-1,-2.816441357E-1
3.800452374E1,1.644275188E-1,5.223560333E-2,-7.016688585E-3
3.801441093E1,2.056580782E-1,-2.120676041E-1,-3.052146435E-1
3.802429812E1,-5.534958839E-2,-2.932958603E-1,-2.997511327E-1
3.803418531E1,5.033290386E-2,-3.302612305E-1,2.652032971E-1
3.804407250E1,-1.338945627E-1,-3.303918839E-1,-2.569115162E-1
3.805395968E1,-7.696318626E-2,-1.176452637E-1,3.340790570E-1
3.806384687E1,-6.344985962E-2,8.281612396E-2,4.495067000E-1
3.807373406E1,-3.691138029E-1,1.327295303E-1,2.616095245E-1
3.808362124E1,-5.108907223E-1,2.856693268E-1,6.146662682E-2
3.809350843E1,-5.788556337E-1,4.461860657E-1,-2.802130580E-1
3.810339567E1,-6.353362799E-1,4.644489288E-1,-3.683521152E-1
3.811328286E1,-4.208099842E-1,3.936243057E-1,-4.631163180E-1
3.812317005E1,-1.139042377E-1,2.934389114E-1,-5.895111561E-1
3.813305723E1,2.147052288E-1,3.612251282E-1,-1.191245437E0
3.814294442E1,6.275346279E-1,6.378841400E-1,-1.809985161E0
3.815283161E1,9.719986916E-1,9.880285263E-1,-2.100496054E0
3.816271880E1,8.399727345E-1,1.211330414E0,-2.049861431E0
3.817260598E1,3.749318123E-1,1.221470833E0,-1.757590175E0
3.818249317E1,-9.838366508E-2,1.040028572E0,-1.171686411E0
3.819238036E1,-4.908230305E-1,6.857662201E-1,-4.532346129E-1
3.820226755E1,-6.758899689E-1,3.551664352E-1,2.477059662E-1
3.821215479E1,-4.027128220E-1,3.211164474E-1,1.147161365E0
3.822204197E1,-6.294560432E-2,7.742147446E-1,1.623221040E0
3.823192916E1,-1.042680740E-1,1.488101959E0,1.792975187E0
3.824181635E1,-2.960031033E-1,2.434081078E0,2.120207310E0
3.825170354E1,-5.525846481E-1,3.092167854E0,2.423897743E0
3.826159072E1,-6.434233189E-1,3.126896858E0,2.418902159E0
3.827147791E1,-5.132119656E-1,2.732954025E0,2.178826571E0
3.828136510E1,-2.558915615E-1,2.275853157E0,1.740788817E0
3.829125234E1,1.416051388E-1,1.718221664E0,1.407902718E0
3.830113953E1,4.918706417E-1,9.701433182E-1,8.999717236E-1
3.831102671E1,7.477564812E-1,4.343004227E-1,4.060082138E-1
3.832091390E1,8.802537918E-1,2.070465088E-1,-1.217110604E-1
3.833080109E1,8.543806076E-1,3.160095215E-2,-8.690012693E-1
3.834068828E1,7.683110237E-1,-1.208705902E-1,-1.428734303E0
3.835057546E1,7.177147865E-1,-7.369232178E-2,-1.771076083E0
3.836046270E1,8.056812286E-1,9.374809265E-2,-2.398115635E0
3.837034989E1,7.231354713E-1,-7.531166077E-3,-2.442162275E0
3.838023708E1,2.806482315E-1,-3.691644669E-1,-2.041568518E0
3.839012427E1,-7.577228546E-1,-8.882169724E-1,-1.713254452E0
3.840001145E1,-1.506307602E0,-1.074471474E0,-1.351171732E0
3.840989864E1,-1.973929286E0,-1.120888710E0,-6.356581450E-1
3.841978583E1,-1.937777996E0,-8.279533386E-1,-1.861661077E-1
3.842967307E1,-1.381212473E0,-5.287218094E-1,-5.693501234E-2
3.843956026E1,-6.588034630E-1,-3.027076721E-1,-5.692863464E-2
3.844944744E1,4.835343361E-2,-2.405805588E-1,1.763694286E-1
3.845933463E1,3.135454655E-1,-3.758850098E-1,4.489227533E-1
3.846922182E1,2.181756496E-1,-5.161237717E-1,9.493606091E-1
3.847910901E1,2.291152477E-1,-4.268531799E-1,1.476687431E0
3.848899619E1,2.341048717E-1,-2.542676926E-1,1.548121333E0
3.849888343E1,1.966996193E-1,-2.511253357E-1,1.502151012E0
3.850877062E1,6.693696976E-2,-4.159469604E-1,1.755295753E0
3.851865781E1,5.685901642E-2,-5.977649689E-1,1.542681456E0
3.852854500E1,3.570575714E-1,-6.304311752E-1,1.479294658E0
3.853843218E1,6.143791676E-1,-5.392475128E-1,1.452182412E0
3.854831937E1,9.594285488E-1,-2.659111023E-1,1.516594410E0
3.855820661E1,1.033641815E0,-6.921100616E-2,1.308936596E0
3.856809380E1,6.833918095E-1,-1.963996887E-2,1.150721550E0
3.857798098E1,5.242586136E-3,-6.217384338E-2,1.142693400E0
3.858786817E1,-5.043301582E-1,-1.664781570E-1,1.160354137E0
3.859775536E1,-5.581481457E-1,-8.204746246E-2,1.171769619E0
3.860764260E1,-1.680388451E-1,1.536560059E-1,8.336224556E-1
3.861752979E1,2.698822021E-1,4.415082932E-1,6.269304752E-1
3.862741697E1,6.871864796E-1,6.880073547E-1,2.909734845E-1
3.863730416E1,1.017017841E0,8.337726593E-1,3.713075221E-1
3.864719135E1,1.148391962E0,6.934595108E-1,1.191828251E-1
3.865707854E1,1.004969597E0,2.975215912E-1,4.264920950E-3
3.866696578E1,6.688239574E-1,-1.035881042E-1,5.083337426E-2
3.867685296E1,4.299480915E-1,-2.673263550E-1,-1.159392744E-1
3.868674015E1,2.322710752E-1,-2.553052902E-1,-3.124068975E-1
3.869662734E1,2.868112326E-1,6.740570068E-3,-3.035314083E-1
3.870651453E1,4.125766754E-1,1.725320816E-1,-8.243089914E-2
3.871640176E1,6.226115227E-1,3.764724731E-2,1.041710377E-3
3.872628895E1,1.182722330E0,-2.839117050E-1,-8.590775728E-2
3.873617614E1,1.973035574E0,-8.306570053E-1,-3.597016931E-1
3.874606333E1,2.828400612E0,-1.545402527E0,-3.973897696E-1
3.875595052E1,3.118077040E0,-2.132699013E0,-2.922351956E-1
3.876583776E1,2.535580158E0,-2.222188950E0,-6.285876036E-1
3.877572494E1,1.591438055E0,-1.959371090E0,-9.338303804E-1
3.878561213E1,7.958204746E-1,-1.452625275E0,-9.113046527E-1
3.879549932E1,7.802130580E-1,-1.039913177E0,-6.195828915E-1
3.880538650E1,1.136217594E0,-8.758840561E-1,-5.915271044E-1
3.881527374E1,1.889672041E0,-7.498779297E-1,-6.512666941E-1
3.882516093E1,2.730460167E0,-7.864084244E-1,-8.861718178E-1
3.883504812E1,3.500749350E0,-1.037216187E0,-9.942657948E-1
3.884493531E1,3.882168293E0,-1.493280411E0,-7.750992775E-1
3.885482255E1,3.955591440E0,-1.978452682E0,-1.858677864E-1
3.886470973E1,4.068277359E0,-2.317085266E0,-3.425209522E-1
3.887459692E1,3.978271961E0,-2.129091263E0,-6.997655630E-1
3.888448411E1,3.149841309E0,-1.502460003E0,-3.938817978E-1
3.889437130E1,1.589758873E0,-6.955928802E-1,-4.903793335E-3
3.890425854E1,3.501605988E-2,-8.135795593E-2,5.115654469E-1
3.891414572E1,-8.860237598E-1,-1.041584015E-1,1.029104233E0
3.892403291E1,-8.269872665E-1,-6.562681198E-1,1.262856722E0
3.893392010E1,-4.152185917E-1,-1.262186527E0,1.717217445E0
3.894380729E1,-3.179106712E-1,-1.608786583E0,2.221232414E0
3.895369453E1,-5.196423531E-1,-1.498653889E0,2.653748751E0
3.896358171E1,-1.311055899E0,-8.409705162E-1,2.285270214E0
3.897346890E1,-1.618441343E0,6.976099014E-1,1.106770754E0
3.898335609E1,-5.989260674E-1,2.883957863E0,-5.751681328E-2
3.899324333E1,-2.248659134E-1,4.545511246E0,-2.019393444E-1
3.900313052E1,-1.377015352E0,4.443191528E0,1.183048010E0
3.901301770E1,-2.991741896E0,3.068524361E0,3.419415951E0
3.902290489E1,-3.877377510E0,1.888514519E0,3.270536900E0
3.903279213E1,-3.324567318E0,1.356579781E0,2.765407562E0
3.904267932E1,-1.528520823E0,1.338112831E0,1.782526255E0
3.905256650E1,6.793339252E-1,1.719595909E0,6.367228031E-1
3.906245369E1,2.140722513E0,1.804167747E0,-3.091454506E-1
3.907234093E1,2.506761789E0,1.296196938E0,-8.132103086E-1
3.908222812E1,1.944799900E0,8.289136887E-1,-8.888458610E-1
3.909211531E1,1.051297188E0,7.083129883E-1,-8.889713287E-1
3.910200250E1,7.812424898E-1,7.321805954E-1,-1.134196401E0
3.911188973E1,1.079270840E0,7.755813599E-1,-1.506755233E0
3.912177692E1,1.463800073E0,8.357734680E-1,-1.643068552E0
3.913166411E1,1.530293822E0,7.671937943E-1,-2.249258518E0
3.914155130E1,1.181544304E0,3.355207443E-1,-2.089435816E0
3.915143854E1,2.988154888E-1,-4.712820053E-1,-1.372779965E0
3.916132572E1,-6.593432426E-1,-1.274981499E0,-6.193802357E-1
3.917121291E1,-1.381203651E0,-1.864733696E0,1.573138237E-1
3.918110010E1,-1.543276668E0,-2.166084290E0,7.935127020E-1
3.919098734E1,-1.316406369E0,-1.947308540E0,1.105666518E0
3.920087453E1,-8.779771328E-1,-1.557311058E0,1.058084965E0
3.921076171E1,-3.005948067E-1,-1.048341751E0,7.273310423E-1
3.922064890E1,7.755696774E-2,-4.407091141E-1,5.093772411E-1
3.923053614E1,2.912437916E-1,6.177902222E-3,2.451144457E-1
3.924042333E1,5.106511116E-1,2.638521194E-1,-1.406036615E-1
3.925031052E1,3.592442274E-1,2.948417664E-1,-4.605527520E-1
3.926019770E1,-5.777311325E-2,5.917835236E-2,-5.898594260E-1
3.927008494E1,-4.090923071E-1,-2.130241394E-1,-7.182155252E-1
3.927997213E1,-5.351827145E-1,-2.491378784E-1,-1.037552118E0
3.928985932E1,-4.099302292E-1,-6.647014618E-2,-9.577897787E-1
3.929974656E1,-2.981920242E-1,2.313976288E-1,-5.936869383E-1
3.930963374E1,-2.287521958E-1,3.642940521E-1,-5.080027580E-1
3.931952093E1,-6.105971336E-2,2.679185867E-1,-2.872190475E-1
3.932940812E1,2.722735405E-1,2.200517654E-1,-7.831829786E-2
3.933929536E1,5.676041245E-1,3.198337555E-2,-5.869156122E-2
3.934918255E1,6.807290316E-1,-3.749656677E-1,6.437885761E-2
3.935906973E1,8.372033834E-1,-7.494993210E-1,1.075921655E-1
3.936895697E1,9.705951214E-1,-7.880992889E-1,2.496248484E-2
3.937884416E1,9.835194945E-1,-5.795879364E-1,9.547984600E-2
3.938873135E1,8.652188182E-1,-2.508640289E-1,8.343845606E-2
3.939861854E1,6.124444604E-1,1.667995453E-1,7.991307974E-2
