Time (s),Gyroscope x (deg/s),Gyroscope y (deg/s),Gyroscope z (deg/s)
3.149876192E1,-3.698680103E-1,-3.680354729E-2,-6.985038519E-1
3.150864911E1,-3.271087110E-1,-8.139539510E-2,-4.908157587E-1
3.151853625E1,-2.825168669E-1,-7.482878864E-3,-3.399364948E-1
3.152842343E1,-2.354816198E-1,1.116323397E-1,-2.293731421E-1
3.153831057E1,-2.006633282E-1,1.690519750E-1,-1.493521482E-1
3.154819776E1,-1.579040140E-1,2.069245130E-1,-8.765657991E-2
3.155808494E1,-1.139230132E-1,2.050919682E-1,-3.390202299E-2
3.156797208E1,-7.788302749E-2,1.366770715E-1,1.007897966E-2
3.157785926E1,-5.161659420E-2,2.290677279E-3,5.100574717E-2
3.158774645E1,-3.695625812E-2,-1.540862173E-1,9.804098308E-2
3.159763359E1,-2.107422985E-2,-3.416163325E-1,1.481304616E-1
3.160752078E1,1.496575773E-2,-5.719057322E-1,2.153236568E-1
3.161740796E1,8.460234851E-2,-7.716528177E-1,2.990097404E-1
3.162729510E1,2.018850148E-1,-9.090934396E-1,3.881934285E-1
3.163718229E1,3.851391971E-1,-9.671239257E-1,4.828747511E-1
3.164706942E1,6.051205397E-1,-9.775083065E-1,5.873296261E-1
3.165695661E1,7.266791463E-1,-9.921686649E-1,6.557445526E-1
3.166684380E1,6.607076526E-1,-8.871029615E-1,6.386408210E-1
3.167673093E1,5.342622995E-1,-6.623111367E-1,5.964923501E-1
3.168661812E1,5.055524707E-1,-4.588989913E-1,6.771242023E-1
3.169650531E1,6.399388313E-1,-2.218902707E-1,9.037485123E-1
3.170639244E1,8.121978045E-1,3.344388679E-2,1.135259628E0
3.171627963E1,8.836669326E-1,4.199574888E-2,1.280030489E0
3.172616677E1,8.238039017E-1,-1.711899489E-1,1.256207347E0
3.173605395E1,6.387171745E-1,-3.794888556E-1,1.017366052E0
3.174594114E1,4.359158874E-1,-5.010474920E-1,6.795675755E-1
3.175582828E1,3.839175105E-1,-4.314108789E-1,4.278984964E-1
3.176571546E1,4.548521340E-1,-2.793098986E-1,3.833066523E-1
3.177560265E1,5.098283887E-1,-1.656923145E-1,5.018110275E-1
3.178548979E1,5.293754935E-1,-5.757235363E-2,6.636855602E-1
3.179537697E1,5.305972099E-1,-5.573981255E-2,8.371661901E-1
3.180526416E1,5.336514115E-1,-9.727742523E-2,1.036913276E0
3.181515130E1,5.483117700E-1,-1.278197914E-1,1.262315869E0
3.182503848E1,5.733565092E-1,-1.821851879E-1,1.497492075E0
3.183492562E1,5.910710692E-1,-2.261662036E-1,1.672805190E0
3.184481281E1,5.770215988E-1,-2.725905776E-1,1.717397094E0
3.185470000E1,5.275429487E-1,-3.037438095E-1,1.616607308E0
3.186458713E1,4.915029705E-1,-3.006895781E-1,1.421746969E0
3.187447432E1,5.000548363E-1,-2.909159958E-1,1.209782958E0
3.188436150E1,5.183802843E-1,-2.829749882E-1,1.039356589E0
3.189424864E1,5.263212919E-1,-2.994678617E-1,9.471186996E-1
3.190413583E1,5.141043067E-1,-3.477247953E-1,9.287932515E-1
3.191402302E1,4.945572019E-1,-3.703261614E-1,9.391776323E-1
3.192391015E1,4.731775522E-1,-3.550549746E-1,9.507837296E-1
3.193379734E1,4.701233208E-1,-2.884726226E-1,9.294040799E-1
3.194368453E1,4.701233208E-1,-1.620272398E-1,8.548807502E-1
3.195357166E1,4.340833426E-1,-4.596625641E-2,7.485933304E-1
3.196345885E1,3.901023269E-1,3.588727489E-2,6.539120078E-1
3.197334598E1,3.594835997E-1,7.559234649E-2,6.068767309E-1
3.198323317E1,3.203893900E-1,1.091889441E-1,6.044333577E-1
3.199312036E1,2.935121059E-1,1.452289373E-1,6.410841942E-1
3.200300750E1,3.161134422E-1,1.433963925E-1,6.978929639E-1
3.201289468E1,3.350497186E-1,1.281252056E-1,7.272136807E-1
3.202278187E1,3.222219348E-1,1.122431830E-1,7.070556879E-1
3.203266900E1,3.167243004E-1,8.353336155E-2,6.429167390E-1
3.204255619E1,3.161134422E-1,4.566083103E-2,5.635066032E-1
3.205244338E1,3.136700690E-1,-1.542389300E-2,5.042544007E-1
3.206233052E1,3.148917556E-1,-6.551336497E-2,4.651601911E-1
3.207221770E1,2.867927849E-1,-1.107160673E-1,4.456130862E-1
3.208210489E1,2.385358512E-1,-1.308740228E-1,4.474456310E-1
3.209199203E1,2.153236568E-1,-1.180462316E-1,4.682144225E-1
3.210187921E1,2.073826492E-1,-9.483403713E-2,4.944808483E-1
3.211176640E1,2.067717910E-1,-5.879404768E-2,5.103628635E-1
3.212165354E1,2.165453583E-1,-1.359135192E-2,5.256340504E-1
3.213154072E1,2.324273884E-1,1.206423342E-2,5.702258945E-1
3.214142786E1,2.562504113E-1,1.328592747E-2,6.374191046E-1
3.215131505E1,2.739650011E-1,-1.481304597E-2,7.027797699E-1
3.216120223E1,2.764083743E-1,-8.872556686E-2,7.498149872E-1
3.217108937E1,2.617480457E-1,-1.797417998E-1,7.589777112E-1
3.218097656E1,2.470877171E-1,-2.548760176E-1,7.198835015E-1
3.219086374E1,2.495311052E-1,-3.086305857E-1,6.606312990E-1
3.220075088E1,2.733541429E-1,-3.184041381E-1,6.160394549E-1
3.221063807E1,3.106158376E-1,-2.854183912E-1,6.032116413E-1
3.222052526E1,3.252761662E-1,-2.444916219E-1,6.355865598E-1
3.223041239E1,3.258870244E-1,-2.066190839E-1,6.991146803E-1
3.224029958E1,3.246653080E-1,-1.650814712E-1,7.565343380E-1
3.225018676E1,3.142809272E-1,-1.840177327E-1,7.999044657E-1
3.226007390E1,2.996205688E-1,-2.848075330E-1,8.530482054E-1
3.226996109E1,3.057290614E-1,-4.161396921E-1,9.452861547E-1
3.227984828E1,2.990097404E-1,-5.346440673E-1,1.041800022E0
3.228973541E1,2.470877171E-1,-6.158867478E-1,1.112658262E0
3.229962260E1,2.012741715E-1,-6.843016148E-1,1.143200636E0
3.230950979E1,1.762294322E-1,-7.594358325E-1,1.126707792E0
3.231939692E1,1.621799469E-1,-8.406785131E-1,1.088224411E0
3.232928411E1,1.652341783E-1,-9.042066336E-1,1.059514523E0
3.233917130E1,1.615691036E-1,-9.200887084E-1,1.062568784E0
3.234905843E1,1.310267299E-1,-8.803836107E-1,1.104106426E0
3.235894562E1,9.987352788E-2,-8.089144826E-1,1.154195905E0
3.236883281E1,8.032641560E-2,-7.288935184E-1,1.176186442E0
3.237871994E1,6.933116168E-2,-6.525375843E-1,1.163358569E0
3.238860713E1,5.955760926E-2,-5.969504714E-1,1.137092113E0
3.239849427E1,5.772506446E-2,-5.670189857E-1,1.134037971E0
3.240838145E1,7.849387079E-2,-5.138752460E-1,1.148698330E0
3.241826864E1,1.017060652E-1,-4.301891923E-1,1.156639338E0
3.242815578E1,9.926267713E-2,-3.061871827E-1,1.120599270E0
3.243804296E1,7.360709459E-2,-1.705790907E-1,1.040578246E0
3.244793015E1,7.177454978E-2,-3.497100621E-2,9.593356252E-1
3.245781729E1,9.681928903E-2,1.336228400E-1,9.080244303E-1
3.246770447E1,1.163664013E-1,3.022166789E-1,9.330691695E-1
3.247759166E1,9.132166207E-2,3.987305462E-1,1.053406119E0
3.248747880E1,-2.748812549E-3,4.598152637E-1,1.160915256E0
3.249736598E1,-6.749862432E-2,4.598152637E-1,1.152974248E0
3.250725317E1,-6.688777357E-2,3.242071867E-1,1.032637239E0
3.251714031E1,-5.467082933E-2,7.742489129E-2,8.469397426E-1
3.252702750E1,-7.788302749E-2,-1.992889196E-1,6.704048514E-1
3.253691468E1,-1.102579311E-1,-4.210264683E-1,5.378510356E-1
3.254680182E1,-1.273616552E-1,-5.554128885E-1,4.639385045E-1
3.255668900E1,-1.591257155E-1,-6.507050395E-1,4.559974670E-1
3.256657619E1,-2.232646793E-1,-7.478297353E-1,4.639385045E-1
3.257646333E1,-3.063398898E-1,-8.840487003E-1,4.456130862E-1
3.258635052E1,-3.881934285E-1,-1.003774762E0,3.991886973E-1
3.259623770E1,-4.425588250E-1,-1.091125965E0,3.399364948E-1
3.260612484E1,-4.834856093E-1,-1.167481780E0,2.733541429E-1
3.261601203E1,-5.183038712E-1,-1.215738773E0,2.250972092E-1
3.262589921E1,-5.360184908E-1,-1.224901438E0,2.556395829E-1
3.263578635E1,-5.189147592E-1,-1.208408594E0,3.747547865E-1
3.264567354E1,-4.627167881E-1,-1.160762548E0,5.451811552E-1
3.265556072E1,-3.906368315E-1,-1.078298092E0,7.204943299E-1
3.266544786E1,-3.332171738E-1,-9.677347541E-1,8.487722874E-1
3.267533505E1,-2.745758295E-1,-8.761076927E-1,9.208522439E-1
3.268522223E1,-2.153236568E-1,-7.618792653E-1,9.269607067E-1
3.269510937E1,-1.719534993E-1,-6.390989423E-1,8.780929446E-1
3.270499656E1,-1.554606259E-1,-5.218162537E-1,7.699729800E-1
3.271488374E1,-1.579040140E-1,-4.271349311E-1,6.166502833E-1
3.272477088E1,-1.841704547E-1,-3.538332880E-1,4.584408700E-1
3.273465807E1,-2.458660156E-1,-2.848075330E-1,3.362714052E-1
3.274454526E1,-3.295520842E-1,-2.506000996E-1,2.757975459E-1
3.275443239E1,-3.930802047E-1,-2.634278834E-1,2.727433145E-1
3.276431958E1,-4.230117202E-1,-3.226800561E-1,2.953446507E-1
3.277420676E1,-4.364503622E-1,-3.843756318E-1,3.130592108E-1
3.278409390E1,-4.627167881E-1,-4.442386627E-1,2.929012477E-1
3.279398109E1,-5.292991400E-1,-5.095993280E-1,2.312056869E-1
3.280386828E1,-6.282563806E-1,-5.633538961E-1,1.328592747E-1
3.281375546E1,-7.553126216E-1,-5.871769190E-1,3.054236295E-4
3.282364260E1,-9.080244303E-1,-6.201626658E-1,-1.933331639E-1
3.283352979E1,-1.037524104E0,-7.313368917E-1,-3.839175105E-1
3.284341697E1,-1.084559321E0,-8.675557971E-1,-4.645493329E-1
3.285330411E1,-1.108993173E0,-9.897252917E-1,-4.450022280E-1
3.286319130E1,-1.114490867E0,-1.037982225E0,-3.692571819E-1
3.287307848E1,-1.092500329E0,-1.000720501E0,-2.764083743E-1
3.288296562E1,-1.071120620E0,-9.946120381E-1,-2.079934925E-1
3.289285281E1,-1.090056896E0,-1.092347622E0,-2.208212912E-1
3.290274000E1,-1.187181592E0,-1.224290609E0,-3.179459870E-1
3.291262713E1,-1.317292094E0,-1.345238328E0,-4.504998624E-1
3.292251432E1,-1.459619522E0,-1.495506763E0,-5.635066032E-1
3.293240150E1,-1.590951681E0,-1.608513594E0,-6.514685750E-1
3.294228869E1,-1.672805190E0,-1.621952176E0,-7.162184119E-1
3.295217583E1,-1.719229579E0,-1.544985414E0,-7.718055248E-1
3.296206302E1,-1.739387512E0,-1.460688472E0,-8.389987350E-1
3.297195020E1,-1.728392363E0,-1.416707516E0,-9.257390499E-1
3.298183734E1,-1.691741467E0,-1.333632231E0,-1.023550987E0
3.299172453E1,-1.670972705E0,-1.205354333E0,-1.106626153E0
3.300161171E1,-1.678913713E0,-1.062416077E0,-1.170154333E0
3.301149885E1,-1.689298153E0,-9.457442760E-1,-1.233682394E0
3.302138604E1,-1.695406556E0,-8.852704167E-1,-1.317368507E0
3.303127322E1,-1.707012653E0,-8.809944391E-1,-1.432818651E0
3.304116036E1,-1.724116445E0,-8.932114244E-1,-1.602634192E0
3.305104755E1,-1.741220117E0,-8.987090588E-1,-1.825593352E0
3.306093473E1,-1.755880475E0,-9.304730892E-1,-2.066878080E0
3.307082187E1,-1.772984147E0,-9.726215601E-1,-2.251353979E0
3.308070906E1,-1.767486572E0,-9.604045749E-1,-2.309384346E0
3.309059624E1,-1.731446505E0,-9.225320816E-1,-2.245245457E0
3.310048343E1,-1.673416018E0,-8.486195803E-1,-2.146898985E0
3.311037057E1,-1.613553047E0,-7.594358325E-1,-2.090090275E0
3.312025776E1,-1.548803210E0,-7.850914598E-1,-2.090090275E0
3.313014494E1,-1.467560530E0,-9.481876493E-1,-2.160948515E0
3.314003208E1,-1.383263588E0,-1.160762548E0,-2.302054167E0
3.314991926E1,-1.333784938E0,-1.354401112E0,-2.493860245E0
3.315980645E1,-1.314237833E0,-1.472905397E0,-2.725982189E0
3.316969364E1,-1.279419541E0,-1.519329786E0,-2.970932007E0
3.317958078E1,-1.208561301E0,-1.555980682E0,-3.148077726E0
3.318946796E1,-1.084559321E0,-1.612178683E0,-3.163348913E0
3.319935510E1,-8.915315866E-1,-1.596296549E0,-2.954439163E0
3.320924229E1,-6.911736727E-1,-1.494895935E0,-2.584876537E0
3.321912947E1,-5.464028716E-1,-1.446028233E0,-2.222644091E0
3.322901666E1,-4.724903405E-1,-1.541931152E0,-1.995408893E0
3.323890380E1,-4.364503622E-1,-1.716633558E0,-1.959368944E0
3.324879098E1,-4.083513916E-1,-1.866901994E0,-2.072986603E0
3.325867817E1,-3.497100472E-1,-1.935316801E0,-2.261127472E0
3.326856536E1,-2.507528067E-1,-2.031907082E0,-2.407730818E0
3.327845250E1,-1.572931707E-1,-2.152854919E0,-2.449879169E0
3.328833968E1,-1.273616552E-1,-2.190116405E0,-2.417504311E0
3.329822687E1,-1.701209545E-1,-2.105819464E0,-2.343591928E0
3.330811400E1,-2.281514555E-1,-1.998921275E0,-2.203097105E0
3.331800119E1,-2.446443290E-1,-1.986093521E0,-1.991743803E0
3.332788838E1,-2.049392611E-1,-1.984795451E0,-1.795661926E0
3.333777552E1,-1.481304616E-1,-2.009305716E0,-1.675324917E0
3.334766270E1,-1.029277667E-1,-2.080163956E0,-1.637452483E0
3.335754989E1,-9.071081877E-2,-2.135140181E0,-1.669827342E0
3.336743708E1,-1.157555580E-1,-2.201111794E0,-1.731522918E0
3.337732421E1,-1.456870735E-1,-2.284797907E0,-1.762676120E0
3.338721140E1,-1.597365588E-1,-2.333054781E0,-1.757789373E0
3.339709859E1,-1.255291104E-1,-2.348936796E0,-1.730301261E0
3.340698572E1,-8.032641560E-2,-2.373370647E0,-1.669216514E0
3.341687291E1,-5.955760926E-2,-2.385587692E0,-1.581254482E0
3.342676010E1,-3.390202299E-2,-2.334276438E0,-1.463971853E0
3.343664723E1,2.107422985E-2,-2.295793056E0,-1.283771873E0
3.344653442E1,9.315420687E-2,-2.276856899E0,-1.073640466E0
3.345642161E1,1.652341783E-1,-2.235929966E0,-8.707627654E-1
3.346630880E1,2.183778882E-1,-2.227378130E0,-6.917845011E-1
3.347619593E1,2.189887464E-1,-2.291517019E0,-5.549547076E-1
3.348608312E1,1.988307834E-1,-2.416130066E0,-4.773771465E-1
3.349597031E1,2.232646793E-1,-2.595719099E0,-4.211791754E-1
3.350585744E1,2.892361879E-1,-2.776529789E0,-3.527642787E-1
3.351574463E1,4.487436712E-1,-2.841279745E0,-2.538070381E-1
3.352563182E1,6.949151158E-1,-2.769810438E0,-6.322269142E-2
3.353551895E1,9.129875898E-1,-2.565787554E0,2.544178963E-1
3.354540614E1,9.331455231E-1,-2.199279308E0,6.038225293E-1
3.355529333E1,7.315659523E-1,-1.756338596E0,8.481613994E-1
3.356518052E1,5.849626064E-1,-1.367228866E0,9.129112363E-1
3.357506765E1,6.319978237E-1,-1.228566527E0,8.506048322E-1
3.358495484E1,6.875849366E-1,-1.158929944E0,7.076665759E-1
3.359484203E1,6.564317346E-1,-1.133274436E0,5.213581324E-1
3.360472916E1,6.509341002E-1,-1.319582820E0,3.778090179E-1
3.361461635E1,6.521558166E-1,-1.637223363E0,2.739650011E-1
3.362450354E1,5.806866884E-1,-1.854074121E0,1.634016484E-1
3.363439072E1,4.566846788E-1,-1.889503241E0,5.711421743E-2
3.364427786E1,3.582619131E-1,-1.736180663E0,-3.939964995E-2
3.365416505E1,3.851391971E-1,-1.391662717E0,-1.157555580E-1
3.366405223E1,5.012765527E-1,-1.010494113E0,-1.120904684E-1
3.367393942E1,6.179483533E-1,-6.751389503E-1,1.801999472E-2
3.368382656E1,6.704812050E-1,-3.776563108E-1,2.867927849E-1
3.369371375E1,5.977904201E-1,-1.626380831E-1,6.270347238E-1
3.370360093E1,4.792860448E-1,-6.184828654E-2,9.025267959E-1
3.371348807E1,4.420243502E-1,-6.001574174E-2,1.013701081E0
3.372337526E1,4.731775522E-1,-1.748550236E-1,9.403993487E-1
3.373326244E1,5.073850155E-1,-3.147390485E-1,7.278245091E-1
3.374314963E1,5.379273891E-1,-4.014793634E-1,5.018110275E-1
3.375303677E1,5.599178672E-1,-4.735593498E-1,3.814741075E-1
3.376292395E1,5.495334864E-1,-5.682406425E-1,4.022429287E-1
3.377281114E1,5.134934783E-1,-6.580352187E-1,5.079194903E-1
3.378269828E1,5.324297547E-1,-7.081246972E-1,6.074876189E-1
3.379258546E1,5.941253304E-1,-7.264500856E-1,6.612421870E-1
3.380247265E1,6.112290621E-1,-6.971294284E-1,6.649072170E-1
3.381235984E1,5.886276960E-1,-5.932853818E-1,6.410841942E-1
3.382224697E1,5.580853224E-1,-4.265241027E-1,6.227588058E-1
3.383213416E1,5.171585679E-1,-2.200577259E-1,6.166502833E-1
3.384202135E1,4.670690894E-1,4.581354442E-4,6.080984473E-1
3.385190848E1,4.255314767E-1,1.867665499E-1,5.916055441E-1
3.386179567E1,4.010975957E-1,2.875563502E-1,5.757235289E-1
3.387168286E1,3.931565583E-1,2.606790662E-1,5.830537081E-1
3.388157005E1,3.943782747E-1,1.513374150E-1,6.001574397E-1
3.389145718E1,4.017084241E-1,2.977880463E-2,6.129852533E-1
3.390134437E1,4.053735137E-1,-7.467607409E-2,6.258130074E-1
3.391123156E1,3.919348717E-1,-1.400367320E-1,6.306998134E-1
3.392111869E1,3.826957941E-1,-1.589729935E-1,6.325323582E-1
3.393100588E1,4.114819765E-1,-2.170034945E-1,6.361974478E-1
3.394089307E1,4.475219846E-1,-3.208475113E-1,6.252021790E-1
3.395078026E1,4.658474028E-1,-4.240806997E-1,5.928272605E-1
3.396066739E1,4.756209552E-1,-5.041016936E-1,5.494571328E-1
3.397055458E1,4.847836494E-1,-5.645755529E-1,5.103628635E-1
3.398044176E1,5.177693963E-1,-5.920637250E-1,4.914266169E-1
3.399032890E1,5.336514115E-1,-6.006155610E-1,4.981459379E-1
3.400021609E1,5.031090975E-1,-6.109999418E-1,5.311316848E-1
3.401010328E1,4.579063654E-1,-6.678087711E-1,5.818319917E-1
3.401999046E1,4.072060585E-1,-7.600467205E-1,6.337540150E-1
3.402987760E1,3.619270027E-1,-8.406785131E-1,6.875085831E-1
3.403976479E1,3.454341292E-1,-8.907679915E-1,7.473716140E-1
3.404965197E1,3.582619131E-1,-9.225320816E-1,7.968502641E-1
3.405953916E1,3.735330999E-1,-9.090934396E-1,8.084563613E-1
3.406942630E1,3.680354655E-1,-8.864920735E-1,7.901309133E-1
3.407931348E1,3.338280320E-1,-9.054283500E-1,7.589777112E-1
3.408920067E1,2.721324563E-1,-9.231429100E-1,7.198835015E-1
3.409908786E1,2.141019702E-1,-9.170344472E-1,6.746807694E-1
3.410897500E1,1.921114624E-1,-8.883246183E-1,6.331431866E-1
3.411886218E1,1.908897758E-1,-8.229639530E-1,6.007682681E-1
3.412874937E1,1.829487532E-1,-7.276718020E-1,5.793886185E-1
3.413863650E1,1.542389393E-1,-6.342121959E-1,5.616740584E-1
3.414852369E1,1.334701329E-1,-5.383091569E-1,5.451811552E-1
3.415841088E1,1.334701329E-1,-4.534013867E-1,5.347967744E-1
3.416829807E1,1.401894391E-1,-3.788780272E-1,5.299099684E-1
3.417818520E1,1.481304616E-1,-3.013004065E-1,5.170822144E-1
3.418807239E1,1.597365588E-1,-2.548760176E-1,4.883723855E-1
3.419795958E1,1.487413049E-1,-2.463241518E-1,4.303418994E-1
3.420784676E1,1.181989461E-1,-2.652604282E-1,3.552076817E-1
3.421773390E1,1.017060652E-1,-3.061871827E-1,2.953446507E-1
3.422762109E1,7.727217674E-2,-3.532224298E-1,2.611372173E-1
3.423750828E1,3.145863488E-2,-3.843756318E-1,2.464768738E-1
3.424739546E1,6.413896102E-3,-4.161396921E-1,2.544178963E-1
3.425728260E1,1.313321572E-2,-4.588989913E-1,2.770192325E-1
3.426716979E1,3.756710514E-2,-5.144860744E-1,3.112266660E-1
3.427705697E1,5.161659420E-2,-5.334223509E-1,3.454341292E-1
3.428694411E1,2.901524492E-2,-5.407525301E-1,3.539859951E-1
3.429683130E1,-2.748812549E-3,-5.609105229E-1,3.210002482E-1
3.430671848E1,-3.206948191E-2,-5.816792846E-1,2.513636351E-1
3.431660567E1,-4.856235534E-2,-5.816792846E-1,1.762294322E-1
3.432649281E1,-6.566607952E-2,-5.829010010E-1,1.255291104E-1
3.433638000E1,-7.971556485E-2,-5.926745534E-1,1.047603041E-1
3.434626718E1,-8.643488586E-2,-5.902311802E-1,1.059819981E-1
3.435615437E1,-7.788302749E-2,-5.621321797E-1,1.255291104E-1
3.436604151E1,-8.338065445E-2,-5.047125220E-1,1.621799469E-1
3.437592869E1,-1.169772521E-1,-4.320217371E-1,2.018850148E-1
3.438581588E1,-1.353026628E-1,-3.849864900E-1,2.440334857E-1
3.439570307E1,-1.383569092E-1,-3.703261614E-1,2.990097404E-1
3.440559020E1,-1.420219839E-1,-3.672719002E-1,3.637595475E-1
3.441547739E1,-1.615691036E-1,-3.715478480E-1,4.187358022E-1
3.442536458E1,-2.024958730E-1,-3.825430870E-1,4.364503622E-1
3.443525177E1,-2.458660156E-1,-4.075878263E-1,4.211791754E-1
3.444513890E1,-2.593046725E-1,-4.631749392E-1,3.826957941E-1
3.445502609E1,-2.470877171E-1,-5.150969625E-1,3.271087110E-1
3.446491328E1,-2.409792393E-1,-5.468609929E-1,2.855710983E-1
3.447480041E1,-2.599155009E-1,-5.346440673E-1,2.721324563E-1
3.448468760E1,-2.855710983E-1,-5.138752460E-1,2.971771955E-1
3.449457479E1,-3.197785318E-1,-4.888305068E-1,3.399364948E-1
3.450446197E1,-3.442124426E-1,-4.509579837E-1,3.943018913E-1
3.451434916E1,-3.362714052E-1,-3.800997138E-1,4.517215490E-1
3.452423630E1,-3.289412558E-1,-3.196258247E-1,4.944808483E-1
3.453412348E1,-3.368822634E-1,-2.817533016E-1,4.859289825E-1
3.454401067E1,-3.490992188E-1,-2.890834510E-1,4.175141156E-1
3.455389781E1,-3.814741075E-1,-3.239017725E-1,3.283303976E-1
3.456378500E1,-4.278984964E-1,-3.648285270E-1,2.611372173E-1
3.457367218E1,-4.566083252E-1,-3.947600424E-1,2.122694254E-1
3.458355937E1,-4.596625566E-1,-4.124746025E-1,1.762294322E-1
3.459344650E1,-4.547757804E-1,-4.491254389E-1,1.774511337E-1
3.460333369E1,-4.639385045E-1,-4.900522232E-1,2.055501044E-1
3.461322088E1,-4.694361091E-1,-5.150969625E-1,2.147128135E-1
3.462310807E1,-4.529432356E-1,-5.352548957E-1,1.780619770E-1
3.463299526E1,-4.401154518E-1,-5.639647245E-1,1.072036922E-1
3.464288239E1,-4.657710493E-1,-6.000047326E-1,2.473931387E-2
3.465276958E1,-4.883723855E-1,-6.293253899E-1,-4.550812021E-2
3.466265676E1,-4.840964675E-1,-6.659762263E-1,-7.177454978E-2
3.467254390E1,-4.804313779E-1,-6.714738607E-1,-5.405998230E-2
3.468243109E1,-4.828747511E-1,-6.726955175E-1,-1.130067464E-2
3.469231828E1,-4.804313779E-1,-7.020162344E-1,2.046338283E-2
3.470220546E1,-4.871506989E-1,-7.459971905E-1,1.801999472E-2
3.471209260E1,-5.079194903E-1,-8.003626466E-1,-4.581354558E-3
3.472197979E1,-5.329642296E-1,-8.382351398E-1,-2.229592577E-2
3.473186697E1,-5.402944088E-1,-8.535063267E-1,-1.130067464E-2
3.474175416E1,-5.384618640E-1,-8.382351398E-1,3.329117596E-2
3.475164130E1,-5.372401476E-1,-8.064711094E-1,1.023169160E-1
3.476152848E1,-5.494571328E-1,-7.936432958E-1,1.805053651E-1
3.477141567E1,-5.757235289E-1,-7.875348330E-1,2.648022771E-1
3.478130286E1,-5.873296261E-1,-7.380561829E-1,3.515425920E-1
3.479119005E1,-5.958815217E-1,-6.354338527E-1,4.407263100E-1
3.480107718E1,-5.830537081E-1,-5.468609929E-1,5.225798488E-1
3.481096437E1,-5.409052372E-1,-4.442386627E-1,5.567872524E-1
3.482085156E1,-5.250232220E-1,-3.159607351E-1,5.292991400E-1
3.483073875E1,-5.396835804E-1,-2.017323077E-1,4.456130862E-1
3.484062588E1,-5.415160656E-1,-1.168245375E-1,3.197785318E-1
3.485051307E1,-5.323534012E-1,-6.368082762E-2,1.957765520E-1
3.486040026E1,-5.409052372E-1,-3.008422814E-2,1.133121699E-1
3.487028739E1,-5.470137000E-1,5.955760833E-3,8.032641560E-2
3.488017458E1,-5.580089688E-1,5.955760833E-3,9.009996802E-2
3.489006176E1,-5.677825212E-1,-5.085303262E-2,1.157555580E-1
3.489994895E1,-5.720584393E-1,-1.400367320E-1,1.414111406E-1
3.490983614E1,-5.934380889E-1,-2.609844804E-1,1.737860441E-1
3.491972328E1,-6.264238358E-1,-4.112529159E-1,2.128802687E-1
3.492961046E1,-6.551336646E-1,-5.670189857E-1,2.495311052E-1
3.493949765E1,-6.801784039E-1,-7.142331600E-1,3.026748300E-1
3.494938484E1,-7.113316059E-1,-8.101361990E-1,3.704788685E-1
